0 ORBCOMM-X
1 21576U 91050C   18008.04250178  .00000015  00000-0  18842-4 0  9993
2 21576  98.7026  42.9491 0004662  70.3880 289.7811 14.41491490390777
0 ORBCOMM FM 1
1 23545U 95017A   18007.94699795 +.00000353 +00000-0 +69424-4 0  9995
2 23545 069.9681 205.0513 0005270 351.1669 008.9382 14.70952749211968
0 ORBCOMM FM 2
1 23546U 95017B   18007.94915134 +.00000241 +00000-0 +52391-4 0  9995
2 23546 069.9702 215.3492 0007509 343.3099 016.7797 14.69851571211809
0 ORBCOMM FM 8
1 25112U 97084A   18007.41549378  .00000101  00000-0  78813-4 0  9999
2 25112  45.0175 338.3234 0010158 262.1364  97.8332 14.38694916 49725
0 ORBCOMM FM 10
1 25113U 97084B   18008.14600242  .00000111  00000-0  81876-4 0  9993
2 25113  45.0188 336.0275 0007084 249.6278 110.3810 14.38661426 49821
0 ORBCOMM FM 11
1 25114U 97084C   18008.13640857  .00000019  00000-0  52256-4 0  9996
2 25114  45.0173 335.3566 0007736 247.3270 112.6761 14.38666251 49823
0 ORBCOMM FM 12
1 25115U 97084D   18008.18828683  .00000092  00000-0  75841-4 0  9993
2 25115  45.0179 334.9073 0006881 252.3656 107.6441 14.38678033 49833
0 ORBCOMM FM 9
1 25116U 97084E   18008.12873532  .00000079  00000-0  71606-4 0  9991
2 25116  45.0186 335.7872 0007034 234.9022 125.1167 14.38663662 49823
0 ORBCOMM FM 5
1 25117U 97084F   18007.88264637 +.00000016 +00000-0 +51436-4 0  9994
2 25117 045.0180 337.0628 0004609 276.7005 083.3319 14.38672475048849
0 ORBCOMM FM 6
1 25118U 97084G   18008.39052392  .00000041  00000-0  59294-4 0  9993
2 25118  45.0178 334.5345 0004664 281.3358 215.2332 14.38673501 49853
0 ORBCOMM FM 7
1 25119U 97084H   18008.17232306  .00000059  00000-0  65173-4 0  9997
2 25119  45.0173 335.7228 0005423 261.2569  98.7665 14.38667090 49823
0 ORBCOMM FM 3
1 25158U 98007B   18007.88035308  .00000045  00000-0  68555-4 0  9998
2 25158 107.9949 343.5415 0051565 282.8808  76.6572 14.29185787 35615
0 ORBCOMM FM 4
1 25159U 98007C   18008.53613931  .00000107  00000-0  92431-4 0  9995
2 25159 107.9948 346.0054 0047225 281.5088  78.0749 14.29505327 35782
0 ORBCOMM FM 17
1 25413U 98046A   18008.18357064 -.00000021  00000-0  45241-4 0  9997
2 25413  44.9969  49.6833 0001862 293.2515  66.8134 14.30648566 13976
0 ORBCOMM FM 18
1 25414U 98046B   18008.48825251  .00000089  00000-0  83688-4 0  9999
2 25414  44.9968  13.9370 0003273 350.7117   9.3668 14.32679280 14469
0 ORBCOMM FM 19
1 25415U 98046C   18008.46068955  .00000071  00000-0  77004-4 0  9994
2 25415  44.9971  14.3317 0003114 321.7148 195.8552 14.32654485 14469
0 ORBCOMM FM 20
1 25416U 98046D   18008.47135000 -.00000262  00000-0 -44172-4 0  9996
2 25416  44.9984  14.5414 0002770 276.0252 245.3803 14.32643271 14426
0 ORBCOMM FM 16
1 25417U 98046E   18008.16970942  .00000045  00000-0  67777-4 0  9998
2 25417  44.9997  17.5372 0001992 329.6333  30.4397 14.32667475 14419
0 ORBCOMM FM 15
1 25418U 98046F   18008.18808766 -.00000003  00000-0  50248-4 0  9995
2 25418  45.0001  17.7757 0001577 356.4752  48.3238 14.32665438 14429
0 ORBCOMM FM 14
1 25419U 98046G   18008.20031030  .00000034  00000-0  63642-4 0  9996
2 25419  44.9997  17.5564 0002074 310.1849 102.6397 14.32667029 14421
0 ORBCOMM FM 13
1 25420U 98046H   18008.06429113 -.00000190  00000-0 -18228-4 0  9990
2 25420  45.0015  18.7525 0002923   0.4541 359.6308 14.32613472 14426
0 ORBCOMM FM 21
1 25475U 98053A   18007.75007716 -.00000062  00000-0  28533-4 0  9991
2 25475  45.0105 103.4058 0001930 201.2959 158.7807 14.32633044  7588
0 ORBCOMM FM 22
1 25476U 98053B   18007.71775121 +.00000018 +00000-0 +57656-4 0  9998
2 25476 045.0099 103.8830 0000967 288.7167 071.3574 14.32724456007267
0 ORBCOMM FM 23
1 25477U 98053C   18007.75378885 +.00000027 +00000-0 +61138-4 0  9999
2 25477 045.0105 104.0009 0000903 242.2008 117.8747 14.32529308007421
0 ORBCOMM FM 24
1 25478U 98053D   18007.71191745 +.00000039 +00000-0 +65406-4 0  9999
2 25478 045.0104 105.7554 0001071 209.5828 150.4957 14.32607189007416
0 ORBCOMM FM 25
1 25479U 98053E   18007.69314263 -.00000007 +00000-0 +48809-4 0  9993
2 25479 045.0095 104.4181 0001579 022.9205 337.1712 14.32629489007709
0 ORBCOMM FM 26
1 25480U 98053F   18007.57303294 +.00000026 +00000-0 +61080-4 0  9990
2 25480 045.0091 094.7771 0003840 055.2307 304.8900 14.32460294007682
0 ORBCOMM FM 27
1 25481U 98053G   18007.76843955 -.00000083  00000-0  20829-4 0  9995
2 25481  45.0078 104.0754 0002780 188.5844 171.4955 14.32612172  7707
0 ORBCOMM FM 28
1 25482U 98053H   18008.48561870 -.00000045  00000-0  34375-4 0  9998
2 25482  45.0102  50.8453 0001140  63.8430 296.2533 14.33433584  8455
0 ORBCOMM FM 30
1 25980U 99065A   18007.87981410 +.00000033 +00000-0 +63428-4 0  9990
2 25980 045.0331 276.4446 0002883 149.1108 210.9909 14.32585421944484
0 ORBCOMM FM 31
1 25981U 99065B   18008.14476765 -.00000022  00000-0  43279-4 0  9995
2 25981  45.0245 270.7659 0001986 207.5964 152.4777 14.32580740945050
0 ORBCOMM FM 32
1 25982U 99065C   18008.24782736 -.00000113  00000-0  10207-4 0  9991
2 25982  45.0190 270.2672 0004161 204.2857 309.5823 14.32021802945060
0 ORBCOMM FM 33
1 25983U 99065D   18008.16199122  .00000081  00000-0  77560-4 0  9992
2 25983  45.0293 233.3952 0008017 153.6788 356.3563 14.34835828945592
0 ORBCOMM FM 36
1 25984U 99065E   18008.20043873  .00000003  00000-0  52405-4 0  9994
2 25984  45.0383 277.6602 0003294  42.5495 317.5606 14.32583332945066
0 ORBCOMM FM 35
1 25985U 99065F   18007.90677531 +.00000045 +00000-0 +67719-4 0  9995
2 25985 045.0414 280.6380 0001895 236.5884 123.4782 14.32630850944854
0 ORBCOMM FM 34
1 25986U 99065G   18008.17705962  .00000015  00000-0  56928-4 0  9993
2 25986  45.0407 278.7020 0001822 120.2091 239.8936 14.32563617945068
0 ORBCOMM FM 38
1 33060U 08031A   18008.51260490 -.00000053  00000-0  22860-4 0  9999
2 33060  48.4421 173.3424 0006291 336.7356  23.3271 14.73385212513702
0 ORBCOMM FM 41
1 33061U 08031B   18007.90334065 -.00000054 +00000-0 +22728-4 0  9996
2 33061 048.4455 179.1186 0005457 324.9053 153.4288 14.73238044513214
0 ORBCOMM FM 29
1 33062U 08031C   18007.94745271 -.00000064  00000-0  21206-4 0  9997
2 33062  48.4406 184.8365 0007437 324.3205 166.1008 14.73025914513510
0 ORBCOMM FM 39
1 33063U 08031D   18007.87080245 -.00000096 +00000-0 +16366-4 0  9999
2 33063 048.4415 194.1523 0008386 310.5938 049.4243 14.72447875512960
0 ORBCOMM FM 37
1 33064U 08031E   18008.03107672 -.00000071  00000-0  20228-4 0  9998
2 33064  48.4410 186.8174 0006745 325.0062 189.2949 14.72689481513498
0 ORBCOMM FM 40
1 33065U 08031F   18008.03706674 -.00000047  00000-0  23854-4 0  9997
2 33065  48.4436 186.8811 0008320 325.5615 188.4571 14.73172565513500
0 VESSELSAT 1
1 37840U 11058C   18008.27068820  .00000312  00000-0  25910-4 0  9994
2 37840  19.9588 324.0449 0014021 197.0634 162.9303 14.10860203322363
0 ORBCOMM FM 109
1 40086U 14040A   18007.95536062  .00000040  00000-0  47611-4 0  9996
2 40086  47.0027 193.0588 0002073 124.6350 235.4730 14.54679178185377
0 ORBCOMM FM 107
1 40087U 14040B   18008.52785260  .00000064  00000-0  53301-4 0  9996
2 40087  47.0046 190.8266 0002022 143.3369 216.7653 14.54661953185456
0 ORBCOMM FM 106
1 40088U 14040C   18007.97686404 -.00000123  00000-0  10085-4 0  9994
2 40088  47.0048 193.2531 0003961 123.5763 236.5500 14.55077610185354
0 ORBCOMM FM 111
1 40089U 14040D   18008.41751755 -.00000042  00000-0  23024-4 0  9994
